J1704+2946,256.0299917,29.78314167,[HB89] 1702+298,1.927,QSO,1416.53
J1624+2345,246.1653958,23.75671389,3C 336,0.926542,QSO,1413.87
,,,,,,
,,,,,,
J1215+3448,183.9817208,34.80417222,[HB89] 1213+350,0.857,QSO,1407.88
,,,,,,
J0824+5552,126.1968292,55.87854167,SBS 0820+560,1.41908,QSO,1404.54
J1608+1029,242.192475,10.48547222,4C +10.45,1.23289,QSO,1402.43
,,,,,,
,,,,,,
,,,,,,
J1215+5336,183.8704458,53.60198889,[HB89] 1213+538,1.069158,QSO,1377.87
,,,,,,
J1244+4048,191.2050042,40.80176389,B3 1242+410,0.8135514,QSO,1369.07
J1516+1830,229.2357833,18.50604722,J1516+1830,5.499643,,1363.18
,,,,,,
J1213+1307,183.3839458,13.12234444,LBQS 1210+1324,1.140461,QSO,1356.25
J1224+0330,186.2184458,3.513986111,[HB89] 1222+037,0.9562608,QSO,1348.77
,,,,,,
,,,,,,
J1041+0610,160.3215625,6.171269444,[HB89] 1038+064,1.27,QSO,1329
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
J0842+1835,130.5212542,18.594725,[HB89] 0839+187,1.274059,QSO,1284.2
J1534+0131,233.7185292,1.517858333,[HB89] 1532+016,1.427578,QSO,1283.42

,,,,,,
J0921+6215,140.40085,62.26448333,WISE J092136.24+621552.2,1.457562,QSO,1256.89
,,,,,,
,,,,,,



J0744+3753,116.0727792,37.88811667,FBQS J074417.4+375317,1.065505,QSO,1244.87
J0804+3012,121.1756167,30.21053333,FBQS J0804+3012,1.449711,QSO,1241.67

J1327+2210,201.7535333,22.18063611,B2 1324+22,1.398329,QSO,1227.3
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,

,,,,,,
J1215+5335,183.8781208,53.59403889,[HB89] 1213+538,1.069158,QSO,1188.66






,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

,,,,,,
J1429+5406,217.3412125,54.10304167,WISEA J142921.87+540611.2,3.011972,QSO,1165.36

,,,,,,
,,,,,,

J1553+1256,238.3862542,12.94768611,[HB89] 1551+130,1.309084,QSO,1156.86
,,,,,,

,,,,,,
J1159+5820,179.9532583,58.33888611,J1159+5820,1.280976,,1149.32
,,,,,,
,,,,,,
,,,,,,
J1203+0414,180.8414042,4.238644444,PKS 1200+045,1.224294,QSO,1137.91
,,,,,,
,,,,,,
,,,,,,


,,,,,,
J0920+4441,140.24355,44.69830278,[HB89] 0917+449,2.187907,QSO,1117.99
,,,,,,
,,,,,,
J0904+4238,136.0648667,42.63466111,4C +42.28,1.342422,G,1112.02

J1640+3946,250.1234583,39.77943056,[HB89] 1638+398,1.672303,QSO,1108.56
J1424+2000,216.2372083,20.00512222,[HB89] 1422+202,0.8724511,QSO,1105.97
,,,,,,
,,,,,,
,,,,,,
J0954+1743,148.7366875,17.72554444,[HB89] 0952+179,1.475505,QSO,1099.18
,,,,,,
,,,,,,
J1554+1947,238.6636167,19.78869167,[HB89] 1552+199,1.340299,QSO,1093.52
,,,,,,

,,,,,,
,,,,,,

J1023+3948,155.7983208,39.80442778,FBQS J102311.5+394815,1.25445,QSO,1078.67


,,,,,,
,,,,,,

,,,,,,

J0916+3854,139.2037083,38.90777778,4C +38.28,1.26776,QSO,1069.66
,,,,,,


J0805+6144,121.3257167,61.73991667,WISE J080518.15+614424.0,3.033,QSO,1062.43
J1621+1046,245.2932417,10.77065278,4C +10.46,1.305,QSO,1059.94
J1405+0415,211.2546417,4.259963889,[HB89] 1402+044,3.207977,QSO,1055.9
,,,,,,
J1048+3457,162.1426958,34.95694167,4C +35.23,1.594,QSO,1050.97
,,,,,,
J1349+5341,207.3946,53.68799167,SBS 1347+539B,0.9786144,QSO,1048.37
,,,,,,
J1549+6241,237.4890708,62.69056389,3C 325,1.135,G,1045.59
J0930+3601,142.6387458,36.02274444,3C 220.2,1.156101,QSO,1045.43

,,,,,,
J1657+4808,254.4454042,48.14248889,4C +48.41,1.669,QSO,1039.2


J1048+6008,162.140425,60.14606389,SBS 1045+604,1.721916,QSO,1034.49
,,,,,,
J1423+1159,215.8754417,11.99753889,[HB89] 1421+122,1.61327,QSO,1033.95

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1153+4036,178.477775,40.61459722,B3 1151+408,0.9234397,QSO,1024.09
,,,,,,

,,,,,,
,,,,,,



J0818+4222,124.5666958,42.37933889,B3 0814+425,4.205475,QSO,1004.63

,,,,,,

,,,,,,
J1435+1729,218.9862083,17.49216667,[HB89] 1433+177,1.202119,QSO,992.87
J1625+1545,246.3103875,15.75584444,[HB89] 1622+158,1.406,QSO,985.33
,,,,,,
,,,,,,
,,,,,,
,,,,,,

J1657+5705,254.3363708,57.09829167,[HB89] 1656+571,1.281,QSO,972.15
,,,,,,
,,,,,,
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J0903+5012,135.9581958,50.21013889,J0903+5012,6.310957,,948.95

,,,,,,
,,,,,,
,,,,,,
J0827+3525,126.9108583,35.41810278,B2 0824+35A,2.279751,QSO,941.34
J0854+5757,133.6748875,57.95836944,[HB89] 0850+581,1.317705,QSO,938.72
,,,,,,
,,,,,,
J1634+3900,248.512125,39.00005,[HB89] 1632+391,1.083473,QSO,931.91
,,,,,,
,,,,,,
J0808+4950,122.16535,49.84358333,SBS 0804+499,1.4344,QSO,930.3

J1007+1356,151.9229417,13.94155556,[HB89] 1004+141,2.719135,QSO,929.23
J0801+5009,120.3959375,50.16097778,J0801+5009,1.010128,,928.63
,,,,,,
,,,,,,
J1125+2610,171.4737583,26.17220556,[HB89] 1123+264,2.350085,QSO,923.72
,,,,,,
J1221+2813,185.382075,28.23290556,W Com,1.258126,QSO,922.13
,,,,,,
,,,,,,
J1022+3041,155.626325,30.684775,FBQS J1022+3041,1.318064,QSO,919.28
,,,,,,
,,,,,,
,,,,,,

,,,,,,

,,,,,,
,,,,,,
J0752+6112,118.0470458,61.20910833,[HB89] 0747+613,2.492,QSO,905.18
J1658+4737,254.5116708,47.63028611,[HB89] 1656+477,1.622,QSO,903.3
J1454+5003,223.53465,50.05862778,3C 308,2.85886,QSO,900.87
,,,,,,

J0858+1409,134.6719875,14.16325,3C 212,1.049306,QSO,898.18
,,,,,,

J0710+4732,107.6921042,47.53646389,B3 0707+476,1.292,QSO,894.42
,,,,,,


,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J0830+2410,127.7169833,24.18329167,FBQS J083052.0+241059,0.9406954,QSO,885.64
J1359+0159,209.8631375,1.998452778,[HB89] 1356+022,1.328618,QSO,884.19
,,,,,,
J1724+5057,261.0843,50.95401944,3C 356,1.079,G,879.77
,,,,,,
J1436+6336,219.19095,63.61056944,[HB89] 1435+638,2.065979,QSO,877.84
,,,,,,


,,,,,,

,,,,,,
,,,,,,

,,,,,,
,,,,,,



,,,,,,
,,,,,,
J1322+3216,200.6964667,32.26971389,4C +32.43,1.387555,QSO,859.79
J1309+1154,197.39135,11.90683333,[HB89] 1307+121,2.600546,QSO,858.62
,,,,,,
,,,,,,
,,,,,,
J1345+3823,206.40395,38.38683889,FBQS J134536.9+382312,1.852158,QSO,853.81


,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1527+3115,231.8281125,31.25674167,[HB89] 1525+314,1.391913,QSO,840.45
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

J1300+4009,195.1346958,40.15304722,3C 280.1,1.670797,QSO,829.39
,,,,,,
J0910+2419,137.5938208,24.32211111,J0910+2419,0.9066932,,827.48
,,,,,,
J1631+4348,247.8043833,43.81121111,[HB89] 1629+439,1.167,QSO,825.2

,,,,,,

,,,,,,

J0817+2237,124.3965833,22.61831389,3C 197,0.9810335,QSO,816.68
,,,,,,
,,,,,,

J1601+1714,240.3351,17.237025,[HB89] 1559+173,1.945887,QSO,812.43
,,,,,,
,,,,,,
,,,,,,
J0930+3601,142.6405625,36.02431389,3C 220.2,1.156101,QSO,807.96
,,,,,,

,,,,,,
,,,,,,
,,,,,,
J1222+0413,185.5940167,4.221163889,[HB89] 1219+044,0.9663419,QSO,800.63

J1329+3154,202.4702792,31.903125,WISE J132952.86+315411.0,3.78887,QSO,799.53
J1544+0407,236.2476667,4.129533333,[HB89] 1542+042,2.184394,QSO,798.24
J0839+5754,129.7782792,57.90656111,3C 205,1.53154,QSO,794.57
,,,,,,


,,,,,,
,,,,,,

,,,,,,
J0958+4725,149.5820042,47.41880556,[HB89] 0955+476,1.884893,QSO,784.44
J1619+0613,244.7652708,6.217222222,[HB89] 1616+063,2.094492,QSO,784.24
,,,,,,
J0815+3635,123.8581333,36.58759167,[HB89] 0812+367,1.030313,QSO,783.52


,,,,,,


J0944+2554,146.1764042,25.9121,[HB89] 0941+261,2.906703,QSO,766.31
J0934+4908,143.5656333,49.139375,WISEA J093415.73+490821.3,2.582726,QSO,765.33
,,,,,,
J1311+1417,197.78265,14.29630278,PKS 1308+145,1.955213,QSO,763.31
,,,,,,
J1538+0019,234.5664583,0.3181638889,PKS 1535+004,3.497,QSO,760.29
,,,,,,

J1635+5848,248.7939875,58.81034722,[HB89] 1634+589,0.985,QSO,759.56
,,,,,,
J1624+2345,246.1619667,23.75156944,3C 336,0.926542,QSO,758.03
,,,,,,
,,,,,,



,,,,,,

,,,,,,
,,,,,,
J1150+2417,177.5800833,24.29825833,FBQS J115019.2+241753,1.180126,QSO,751.1
,,,,,,
J1157+1638,179.3952458,16.64991389,[HB89] 1155+169,1.060229,QSO,749.42


,,,,,,
J1455+5906,223.94005,59.11368333,4C +59.21,1.575,UvES,742.32
,,,,,,
,,,,,,

,,,,,,
J0930+4831,142.5698583,48.52945278,J0930+4831,1.8025,,734.02

,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1016+2037,154.1846917,20.62982222,PKS 1014+208,3.115541,QSO,727.01
,,,,,,

J1436+2321,219.1707625,23.350925,PKS 1434+235,1.547691,QSO,723.19
,,,,,,
,,,,,,

J1220+3343,185.1403125,33.721,3C 270.1,1.528731,QSO,722.05

J1220+2234,185.1871958,22.56811389,4C +22.35,1.876481,QSO,718.59
,,,,,,
J1417+4607,214.2840458,46.11822222,[HB89] 1415+463,1.555041,QSO,717.02


,,,,,,
,,,,,,
J1323+2941,200.7607792,29.6926,WISEA J132300.86+294144.7,1.141464,*,714.3
,,,,,,
J1052+3811,163.0491542,38.19550833,B2 1049+38,1.018,G,712.15

J0839+0319,129.954975,3.331652778,PKS 0837+035,1.57,QSO,712.12
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1112+4325,168.1669208,43.42669167,[HB89] 1109+437,1.679336,QSO,704.63
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1337+5501,204.4568417,55.0173,WISEA J133749.64+550102.1,1.097356,QSO,702.84


J1549+5038,237.3227,50.63496667,WISE J154917.46+503805.8,2.174524,QSO,701.44
,,,,,,
,,,,,,
J0753+4231,118.2638792,42.52517222,B3 0749+426,3.594138,QSO,698.74
,,,,,,
J1459+0904,224.8466083,9.068822222,[HB89] 1456+092,1.981961,QSO,697.83

J0750+4814,117.5851083,48.248175,[HB89] 0746+483,1.957246,QSO,697.05
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,



,,,,,,
J0837+5825,129.3434292,58.41719444,SBS 0833+585,2.102953,QSO,687.74

,,,,,,
,,,,,,
J1443+6332,220.9942458,63.54068889,WISEA J144358.60+633226.4,1.40101,QSO,685.99

J1214+1402,183.610475,14.04965,4C +14.46,1.277103,QSO,684.66
J1606+3124,241.5355333,31.41289167,WISEA J160608.53+312446.5,4.56,G,684.48
,,,,,,

,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
J1320+0140,200.1115417,1.676833333,PKS 1317+019,1.234961,G,677.57
J1219+4829,184.7766875,48.49894444,[HB89] 1216+487,1.07093,QSO,677.23
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1130+3815,172.721975,38.25512222,B2 1128+38,1.740431,QSO,671.2
J1448+5014,222.1560875,50.24683056,4C +50.39,1.072457,QSO,670.64

,,,,,,
,,,,,,
,,,,,,
J1601+1357,240.4771792,13.95311389,[HB89] 1559+140,2.236545,QSO,668.78
,,,,,,
,,,,,,
,,,,,,
J1220+0928,185.1188125,9.473586111,LBQS 1217+0945,1.081032,QSO,664.94
,,,,,,
,,,,,,
,,,,,,
J1228+1018,187.153225,10.31158056,LBQS 1226+1035,2.305317,QSO,663.77
J1545+4751,236.2855333,47.86519167,WISEA J154508.52+475154.6,1.277,QSO,663.63
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1242+3720,190.54085,37.33494722,B2 1239+37,3.823936,QSO,662.38
J1217+6407,184.4232792,64.11921389,[HB89] 1215+643,1.29737,QSO,662.33
J1345+4250,206.3868458,42.83862222,J1345+4250,1.025681,,661.08
,,,,,,

,,,,,,
,,,,,,
J1419+3821,214.944225,38.36350556,[HB89] 1417+385,1.832304,QSO,656.45
J1151+3825,177.8724958,38.43126944,FBQS J115129.3+382552,1.301604,QSO,656.16

J1020+0350,155.1420375,3.847713889,4C +04.34,1.675,UvES,655.15


,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1647+3752,251.8572375,37.87175833,J1647+3752,2.332301,,649.94
,,,,,,

,,,,,,
,,,,,,
J1621+3746,245.2970417,37.76803889,4C +37.46,1.271172,QSO,643.09
J1122+1805,170.6237125,18.090625,[HB89] 1119+183,1.040936,QSO,643.09
,,,,,,

,,,,,,


,,,,,,
,,,,,,
,,,,,,
J1118+5319,169.5483792,53.328725,[HB89] 1115+536,1.241453,QSO,635.92
,,,,,,

,,,,,,

J0751+1620,117.7664375,16.34296944,4C +16.24,2.480751,QSO,633.92
,,,,,,

J0856+2858,134.0048708,28.97640556,4C +29.32,1.084475,QSO,633.15
,,,,,,


,,,,,,
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
J1300+1417,195.0871583,14.28846667,PKS 1257+145,1.114463,QSO,627.19
J1403+3508,210.8301583,35.13663333,4C +35.32,2.290031,G,627.14
J0925+0019,141.2826125,0.3204861111,[HB89] 0922+005,1.72094,QSO,625.69
,,,,,,
J0905+4850,136.3644,48.84703056,WISEA J090527.46+485049.9,2.687251,QSO,625.44




,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

J1317+3925,199.3277208,39.42445,FBQS J131718.6+392528,1.563338,QSO,614.98
,,,,,,
,,,,,,
,,,,,,

J1207+2754,181.8662208,27.91631111,[HB89] 1204+281,2.181422,QSO,611.24
,,,,,,
,,,,,,

,,,,,,
,,,,,,
J0808+4052,122.2360292,40.87914444,FBQS J080856.6+405244,1.418587,QSO,608.29

,,,,,,
,,,,,,
,,,,,,




,,,,,,
J0751+2716,117.9228875,27.27546111,B2 0748+27,3.2,QSO,603.23
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1327+4326,201.8373542,43.44108333,B3 1325+436,2.086672,QSO,598.42
