J1345+4946,206.3612458,49.77538611,,,,1448.34
J1143+2206,175.8537125,22.11501667,,,,1448.26
J1225+1253,186.265725,12.88779722,,,,1446.87
J0950+1419,147.544025,14.32786111,,,,1421.48
J1653+3945,253.4675583,39.76018056,,,,1420.36
J1256+4720,194.2428125,47.33888889,,,,1419.49
J1135+4258,173.9833333,42.97906667,,,,1419.15
J1214+3309,183.5171458,33.16270556,,1.596331,,1417.99
J1017+3901,154.3090667,39.02299722,,,,1416.72
J1704+2946,256.0299917,29.78314167,,,,1416.53
J1624+2345,246.1653958,23.75671389,,,,1413.87
J1512+0121,228.10645,1.353063889,,,,1413.51
J1616+2647,244.1597583,26.78372222,,,,1412.82
J1215+3448,183.9817208,34.80417222,,,,1407.88
J1253+1542,193.3851042,15.707025,,,,1406.92
J0824+5552,126.1968292,55.87854167,,1.41908,,1404.54
J1608+1029,242.192475,10.48547222,,1.23289,,1402.43
J1612+2222,243.0790458,22.37100278,,,,1386.04
J1212+2032,183.2335708,20.54374167,,,,1382.56
J1120+2327,170.1792167,23.46536667,,,,1382.33
J1215+5336,183.8704458,53.60198889,,,,1377.87
J0952+2828,148.025375,28.47565833,,,,1373.23
J1244+4048,191.2050042,40.80176389,,0.8135514,,1369.07
J1516+1830,229.2357833,18.50604722,,5.499643,,1363.18
J0942+1351,145.5351708,13.86490556,,,,1357.48
J1213+1307,183.3839458,13.12234444,,1.140461,,1356.25
J1224+0330,186.2184458,3.513986111,,0.9562608,,1348.77
J1349+2107,207.4123458,21.12469167,,,,1346.57
J1108+1435,167.0344875,14.59320556,,,,1335.14
J1041+0610,160.3215625,6.171269444,,,,1329
J1145+3133,176.3799625,31.55993056,,,,1328.25
J1338+3851,204.7077667,38.85171667,,,,1319.74
J1313+5458,198.4077917,54.97330278,,,,1319.71
J1126+3345,171.5986417,33.7574,,,,1316.07
J0921+4539,140.3014167,45.66551667,,,,1307.21
J0858+2750,134.5422,27.84623889,,,,1297.28
J1344+1409,206.0988875,14.15418056,,,,1293.22
J0842+1835,130.5212542,18.594725,,1.274059,,1284.2
J1534+0131,233.7185292,1.517858333,,1.427578,,1283.42
J0950+1420,147.5460042,14.33984444,,,,1275.16
J0944+0946,146.0662167,9.774863889,,,,1271.15
J0921+6215,140.40085,62.26448333,,1.457562,,1256.89
J0822+5112,125.6536125,51.20821944,,,,1256.04
J1011+4628,152.9401625,46.47234722,,,,1255.8
J1033+5814,158.3940833,58.23688333,,0.4287178,,1253.51
J1648+4254,252.2251458,42.90009444,,0.6471728,,1253.48
J1509+4726,227.3326333,47.448975,,0.530196,,1253.35
J0744+3753,116.0727792,37.88811667,,1.065505,,1244.87
J0804+3012,121.1756167,30.21053333,,1.449711,,1241.67
J0958+3224,149.58725,32.40060278,,0.5306148,,1228.72
J1327+2210,201.7535333,22.18063611,,1.398329,,1227.3
J1111+1955,167.8336333,19.92673056,,,,1223.07
J1229+1221,187.4189042,12.35990278,,,,1219.91
J1247+4900,191.7806917,49.005075,,0.2069101,,1212.7
J1443+5034,220.9299292,50.57551944,,,,1211.46
J0810+4228,122.5144125,42.46925833,,,,1211.35
J1034+1112,158.5211792,11.20872778,,,,1206.02
J1510+0751,227.7364458,7.855869444,,0.4656773,,1197.61
J1659+4703,254.8680083,47.05083333,,,,1189.53
J1215+5335,183.8781208,53.59403889,,,,1188.66
J1352+0232,208.1279042,2.546466667,,,,1186.88
J0854+2006,133.7036833,20.10848056,,0.7777804,,1182.12
J1228+2023,187.049175,20.38829722,,,,1181.31
J1010+4132,152.6138,41.53872222,,0.6127011,,1179.38
J1415+1320,213.9950917,13.33994722,,0.2467591,,1178.86
J0825+0309,126.4597625,3.156791667,,,,1178.73
J1357+0104,209.2588458,1.080797222,,,,1178.66
J1524+5428,231.026575,54.47271667,,,,1176.52
J1531+2402,232.9608458,24.04497778,,,,1174.17
J0825+3919,126.3486625,39.329325,,,,1170.96
J1109+3744,167.3703708,37.74194722,,,,1168.24
J1254+2737,193.5496958,27.6222,,,,1167.29
J0738+1742,114.5307583,17.70530833,,,,1166.43
J1423+1935,215.7557875,19.58848611,,,,1165.38
J1429+5406,217.3412125,54.10304167,,3.011972,,1165.36
J1332+0200,203.2350542,2.013527778,,0.2158184,,1164.55
J1254+2737,193.5476458,27.62847778,,,,1162.98
J0908+3748,137.212325,37.80507778,,,,1159.29
J1549+0237,237.3726958,2.616986111,,0.4142096,,1157.46
J1553+1256,238.3862542,12.94768611,,1.309084,,1156.86
J0857+3404,134.4220833,34.06873056,,,,1153.62
J1528+3738,232.1163458,37.63596667,,0.5678974,,1152.33
J1638+1035,249.5921583,10.58543333,,,,1150.57
J1159+5820,179.9532583,58.33888611,,1.280976,,1149.32
J1200+4548,180.1297958,45.81179444,,,,1146.7
J1710+4601,257.683225,46.02605833,,,,1146.59
J1627+2112,246.884525,21.20669167,,,,1139.81
J1203+0414,180.8414042,4.238644444,,1.224294,,1137.91
J1602+0157,240.6286208,1.965847222,,,,1137.78
J1030+0037,157.5412375,0.6277305556,,,,1130.82
J1315+2044,198.7552292,20.74165556,,,,1127.39
J1058+4301,164.747525,43.02380556,,0.4804498,,1123.92
J1446+2757,221.6805,27.95017222,,0.00692439,,1123.51
J1229+1221,187.3111917,12.35083056,,,,1123.51
J0920+4441,140.24355,44.69830278,,2.187907,,1117.99
J0814+4556,123.6262875,45.944325,,,,1114.79
J1357+0104,209.2533958,1.074666667,,,,1113.97
J0904+4238,136.0648667,42.63466111,,1.342422,,1112.02
J1547+2052,236.9343083,20.87882778,,0.264278,,1108.98
J1640+3946,250.1234583,39.77943056,,1.672303,,1108.56
J1424+2000,216.2372083,20.00512222,,0.8724511,,1105.97
J1408+2347,212.0875125,23.78925,,,,1103.11
J1322+2645,200.5624417,26.76290833,,,,1100.42
J1624+6007,246.2083667,60.12056111,,,,1100.26
J0954+1743,148.7366875,17.72554444,,1.475505,,1099.18
J1417+0710,214.2519167,7.182022222,,,,1098.41
J1320+1743,200.0902583,17.72041944,,,,1095.19
J1554+1947,238.6636167,19.78869167,,1.340299,,1093.52
J0926+6419,141.7216833,64.326825,,,,1091.84
J1638+5720,249.5559083,57.34001944,,,,1091.69
J1410+3647,212.67935,36.78939722,,,,1087.81
J0920+1753,140.0464875,17.8902,,,,1083.07
J1636+2648,249.1570042,26.80148611,,-0.0001277096,,1079.12
J1023+3948,155.7983208,39.80442778,,1.25445,,1078.67
J0935+0841,143.7668625,8.693638889,,0.3161854,,1078.11
J0830+2323,127.5903917,23.39047778,,0.5664495,,1076.92
J1606+0000,241.5544375,0.008344444444,,,,1076.33
J0725+3917,111.4583,39.29043056,,,,1074.45
J1137+0116,174.3735667,1.270461111,,,,1074.4
J1046+1543,161.6455375,15.72925833,,,,1072.93
J0956+2515,149.2078042,25.25443333,,0.7075199,,1069.98
J0916+3854,139.2037083,38.90777778,,1.26776,,1069.66
J0830+0745,127.5163542,7.762925,,,,1069.31
J0812+4019,123.2213792,40.31669167,,0.5513394,,1067.88
J0741+2706,115.3571958,27.11256944,,0.7721364,,1062.82
J0805+6144,121.3257167,61.73991667,,,,1062.43
J1621+1046,245.2932417,10.77065278,,,,1059.94
J1405+0415,211.2546417,4.259963889,,3.207977,,1055.9
J0944+0946,146.0712333,9.768080556,,,,1053.12
J1048+3457,162.1426958,34.95694167,,,,1050.97
J0750+3119,117.551325,31.32987222,,,,1048.7
J1349+5341,207.3946,53.68799167,,0.9786144,,1048.37
J0839+5024,129.8778375,50.40498056,,,,1047.75
J1549+6241,237.4890708,62.69056389,,,,1045.59
J0930+3601,142.6387458,36.02274444,,1.156101,,1045.43
J1009+1401,152.4812833,14.03175833,,0.2130734,,1044.74
J1659+4702,254.8799958,47.03900278,,,,1042.49
J1657+4808,254.4454042,48.14248889,,,,1039.2
J0819+5232,124.9472333,52.54434444,,0.1887274,,1037.71
J0757+0956,119.2776542,9.943041667,,,,1035.47
J1048+6008,162.140425,60.14606389,,1.721916,,1034.49
J1713+2813,258.35805,28.21864167,,,,1034.17
J1423+1159,215.8754417,11.99753889,,1.61327,,1033.95
J1114+4037,168.6573167,40.62305556,,0.7359259,,1033.69
J1711+3019,257.8330792,30.321575,,,,1032.11
J1447+1747,221.7849208,17.79794444,,,,1031.51
J0916+5838,139.2494583,58.64709167,,,,1028.21
J1132+6324,173.1464292,63.40186667,,,,1027.72
J1215+1730,183.8114333,17.50060556,,,,1027.57
J1610+3258,242.5134125,32.97898333,,,,1024.13
J1153+4036,178.477775,40.61459722,,0.9234397,,1024.09
J1559+1618,239.9763792,16.31042778,,,,1022.39
J1145+1936,176.269425,19.60844722,,0.02159595,,1021.94
J1617+2107,244.3170042,21.12370833,,,,1013.9
J1105+2052,166.3589292,20.87149722,,,,1011.07
J1020+5705,155.0136833,57.08547778,,0.4423243,,1009.24
J1052+6125,163.1364708,61.42234722,,0.4209815,,1008.54
J1243+1623,190.9891125,16.38392222,,,,1005.68
J0818+4222,124.5666958,42.37933889,,4.205475,,1004.63
J1158+2450,179.6074458,24.83830556,,0.2025556,,1001.08
J1252+5245,193.0356583,52.75849722,,,,995.96
J1342+0504,205.681725,5.074727778,,0.1364835,,995.24
J1154+2916,178.5533583,29.27048611,,,,993.87
J1435+1729,218.9862083,17.49216667,,1.202119,,992.87
J1625+1545,246.3103875,15.75584444,,,,985.33
J1533+1516,233.3102917,15.27820833,,,,984.92
J0908+3748,137.2084875,37.80587222,,,,979.43
J1556+4257,239.1506917,42.95205833,,,,978.84
J1429+2148,217.3532458,21.80049167,,,,976.58
J1017+2732,154.4584167,27.53581944,,,,974.88
J1657+5705,254.3363708,57.09829167,,,,972.15
J1442+4044,220.7471125,40.74133056,,,,968.23
J1702+5017,255.7217583,50.294925,,,,967.59
J0936+0422,144.1334792,4.369388889,,,,964.76
J0907+3149,136.9646375,31.81818333,,,,963.86
J0821+4702,125.3908125,47.04468056,,0.674536,,962.86
J1204+5202,181.0775667,52.03828611,,,,961.15
J1725+4036,261.3177833,40.6115,,,,961.13
J1229+1750,187.3858083,17.83904444,,,,958.78
J1231+1217,187.7539,12.29105833,,,,955.08
J1345+4946,206.3576667,49.776125,,,,951.7
J0810+4227,122.5160958,42.46596389,,,,949.08
J0903+5012,135.9581958,50.21013889,,6.310957,,948.95
J1727+4530,261.8651792,45.51103333,,,,946.98
J0907+4134,136.8979333,41.58229167,,,,942.09
J1231+1228,187.7559208,12.47516111,,,,941.73
J0728+2419,112.1289625,24.31976944,,,,941.43
J0827+3525,126.9108583,35.41810278,,2.279751,,941.34
J0854+5757,133.6748875,57.95836944,,1.317705,,938.72
J0740+5125,115.0722667,51.41751111,,,,935.42
J1348+2635,207.2186417,26.59272778,,,,933.47
J1634+3900,248.512125,39.00005,,1.083473,,931.91
J1545+1906,236.4794583,19.10806111,,,,931.73
J1535+5536,233.7552083,55.60935556,,,,930.84
J0808+4950,122.16535,49.84358333,,1.4344,,930.3
J1547+4937,236.8380417,49.61842222,,0.7042247,,929.26
J1007+1356,151.9229417,13.94155556,,2.719135,,929.23
J0801+5009,120.3959375,50.16097778,,1.010128,,928.63
J0812+3243,123.2468583,32.72003611,,,,926.82
J1129+5025,172.4499,50.43090556,,,,924.44
J1125+2610,171.4737583,26.17220556,,2.350085,,923.72
J0913+1454,138.39575,14.90556944,,,,923.43
J1221+2813,185.382075,28.23290556,,1.258126,,922.13
J1706+6200,256.56335,62.00915,,,,920.8
J1149+1247,177.4912208,12.78976944,,,,919.73
J1022+3041,155.626325,30.684775,,1.318064,,919.28
J1229+1221,187.4116792,12.3629,,,,918.71
J0735+2341,113.9997083,23.68411667,,,,916.38
J1057+0012,164.3157583,0.2010388889,,,,914.21
J0943+0243,145.8031583,2.723466667,,0.592236,,911.12
J1448+0018,222.1656625,0.3056916667,,,,910.02
J1531+3533,232.8579958,35.56150833,,0.3409504,,909.69
J1302+5818,195.6190792,58.31312222,,,,906.27
J1434+4236,218.6161208,42.60558056,,,,905.47
J0752+6112,118.0470458,61.20910833,,,,905.18
J1658+4737,254.5116708,47.63028611,,,,903.3
J1454+5003,223.53465,50.05862778,,2.85886,,900.87
J1512+0121,228.1056333,1.351558333,,,,899.65
J0906+1646,136.6349,16.76834167,,3.21E-05,,899.49
J0858+1409,134.6719875,14.16325,,1.049306,,898.18
J1124+1919,171.1827917,19.32486944,,,,896.98
J1508+0102,227.12005,1.035486111,,3.43E-06,,895.94
J0710+4732,107.6921042,47.53646389,,,,894.42
J1535+5537,233.7551292,55.61833056,,,,893.24
J0915+4843,138.8616125,48.72917778,,0.4434511,,891.53
J1531+3533,232.8534625,35.560775,,0.3409504,,889.39
J0912+1618,138.0166625,16.30751111,,,,888.83
J1226+0940,186.6064542,9.668030556,,,,888.52
J0947+0004,146.9354,0.07725555556,,,,888.24
J1512+3158,228.0617833,31.96809722,,,,887.2
J1000+1401,150.1162208,14.02710556,,,,886.2
J0830+2410,127.7169833,24.18329167,,0.9406954,,885.64
J1359+0159,209.8631375,1.998452778,,1.328618,,884.19
J1427+2833,216.91785,28.557275,,,,881.8
J1724+5057,261.0843,50.95401944,,,,879.77
J1253+0238,193.2670625,2.637236111,,,,878.13
J1436+6336,219.19095,63.61056944,,2.065979,,877.84
J1653+5159,253.4748958,51.98479444,,,,877.2
J1549+3047,237.3014042,30.78791667,,0.1115817,,877.04
J0832+1832,128.066825,18.53671111,,0.1541136,,874.24
J1531+2402,232.9632083,24.04506667,,,,872.68
J1132+1023,173.2478833,10.39518889,,0.5396256,,872.66
J0805+2106,121.4105458,21.11442222,,,,872.36
J1014+0852,153.7037917,8.882747222,,,,869.95
J0804+4704,121.0579583,47.07863056,,0.5096472,,869.59
J1513+4721,228.3420542,47.36398889,,,,868.59
J0733+5154,113.4130792,51.90582222,,,,866.42
J1433+1703,218.258425,17.05149444,,0.6799672,,862.65
J0748+2400,117.1504625,24.00669722,,0.4098263,,862.2
J1217+2529,184.4874583,25.49079722,,0.678903,,861.42
J0740+5249,115.1455292,52.82260278,,,,861.16
J0820+0946,125.1814667,9.782983333,,,,860.01
J1322+3216,200.6964667,32.26971389,,1.387555,,859.79
J1309+1154,197.39135,11.90683333,,2.600546,,858.62
J0737+3603,114.2671125,36.05524722,,,,856.02
J1042+2949,160.6521958,29.82917222,,,,854.73
J1544+3208,236.2016458,32.14586111,,,,854.31
J1345+3823,206.40395,38.38683889,,1.852158,,853.81
J1545+0149,236.3995583,1.832797222,,0.2499523,,848.32
J1134+3005,173.7270917,30.09068889,,0.6137877,,847.47
J0749+5554,117.4503208,55.90540278,,,,845.3
J1305+0855,196.4009875,8.919938889,,,,844.81
J1229+1221,187.3969542,12.36074444,,,,844.35
J1007+4424,151.8283417,44.41606667,,,,842.36
J1719+6404,259.9983667,64.07692222,,,,840.64
J1601+1537,240.3516708,15.61681111,,,,840.61
J1527+3115,231.8281125,31.25674167,,1.391913,,840.45
J0814+1258,123.6796042,12.96765278,,,,840.15
J0847+5352,131.9781333,53.87724722,,,,839.33
J1602+0158,240.627075,1.966752778,,,,837.45
J1229+1221,187.4045875,12.35848056,,,,836.39
J1239+3230,189.787875,32.507625,,,,832.06
J1438+2821,219.5414917,28.36304444,,,,831.68
J1407+2827,211.7516458,28.45410556,,0.07700984,,829.58
J1300+4009,195.1346958,40.15304722,,1.670797,,829.39
J1028+1511,157.0837375,15.19157222,,,,827.96
J0910+2419,137.5938208,24.32211111,,0.9066932,,827.48
J1001+2846,150.4443417,28.78170556,,,,825.48
J1631+4348,247.8043833,43.81121111,,,,825.2
J1339+0145,204.885175,1.757063889,,0.5666688,,824.97
J0704+4700,106.0397708,47.01561944,,,,823.07
J1620+1736,245.084525,17.61143611,,0.5551671,,822.17
J1246+5649,191.6623125,56.82246667,,,,818.32
J1657+4514,254.4057958,45.23723889,,0.4134443,,818.09
J0817+2237,124.3965833,22.61831389,,0.9810335,,816.68
J0759+3738,119.944775,37.64778889,,,,816.28
J1730+4906,262.6855292,49.10726944,,,,815.96
J0827+2918,126.855025,29.314425,,0.4560827,,812.51
J1601+1714,240.3351,17.237025,,1.945887,,812.43
J1448+0018,222.1673833,0.3034527778,,,,812.11
J1710+4601,257.684175,46.02342778,,,,810.21
J0906+0342,136.6710208,3.711830556,,,,808.53
J0930+3601,142.6405625,36.02431389,,1.156101,,807.96
J1451+4154,222.7803792,41.91164722,,,,806.89
J1337+4741,204.4112417,47.69678056,,0.3794878,,805.55
J1406+3411,211.6846542,34.19171944,,,,804.9
J1457+2435,224.430975,24.58542222,,,,803.16
J1448+2025,222.2082417,20.42690833,,,,802.45
J1222+0413,185.5940167,4.221163889,,0.9663419,,800.63
J1153+0914,178.3023208,9.233966667,,0.6955166,,799.81
J1329+3154,202.4702792,31.903125,,3.78887,,799.53
J1544+0407,236.2476667,4.129533333,,2.184394,,798.24
J0839+5754,129.7782792,57.90656111,,1.53154,,794.57
J1549+2125,237.4521167,21.426775,,,,791.72
J1014+2903,153.5782917,29.06665556,,0.3782768,,790.8
J0733+5022,113.4688583,50.36918333,,,,790.47
J1351+0435,207.9065917,4.594902778,,,,790.28
J0759+3738,119.9489542,37.64645,,,,785.72
J1506+3730,226.5398125,37.51414722,,0.6732122,,785.67
J1403+6048,210.998125,60.80218056,,,,784.62
J0958+4725,149.5820042,47.41880556,,1.884893,,784.44
J1619+0613,244.7652708,6.217222222,,2.094492,,784.24
J0820+1813,125.1845833,18.22257778,,,,784.19
J0815+3635,123.8581333,36.58759167,,1.030313,,783.52
J1014+2301,153.6962083,23.02122778,,0.5662623,,782.99
J1625+2650,246.3093208,26.840975,,0.780202,,780.96
J1244+3609,191.2069958,36.15709167,,,,778.65
J0906+4116,136.5107,41.27506667,,0.4067277,,772.58
J1047+4725,161.8860583,47.42562222,,0.798579,,767.44
J0944+2554,146.1764042,25.9121,,2.906703,,766.31
J0934+4908,143.5656333,49.139375,,2.582726,,765.33
J0930+5855,142.7249292,58.92114722,,,,764.79
J1311+1417,197.78265,14.29630278,,1.955213,,763.31
J1311+1839,197.9885125,18.65862222,,,,760.39
J1538+0019,234.5664583,0.3181638889,,,,760.29
J0953+2516,148.4134125,25.27443889,,,,759.96
J1319+1941,199.9669875,19.6932,,0.5947962,,759.83
J1635+5848,248.7939875,58.81034722,,,,759.56
J0917+1113,139.3182625,11.22690278,,,,758.54
J1624+2345,246.1619667,23.75156944,,,,758.03
J1644+1305,251.1716708,13.08880278,,,,757.97
J1157+5457,179.3354417,54.96096111,,,,757.87
J1516+0015,229.1675208,0.2505861111,,0.05258921,,755.72
J1628+3933,247.1692792,39.55161944,,0.03118773,,755.49
J1628+2741,247.0141208,27.69246667,,0.4489418,,755.09
J1559+4349,239.8799625,43.82135,,,,753.5
J1424+2000,216.2370167,20.007925,,0.8724511,,753.49
J1522+0400,230.6367375,4.008302778,,,,753.06
J1434+0622,218.5706208,6.368677778,,,,752.9
J1150+2417,177.5800833,24.29825833,,1.180126,,751.1
J1014+5358,153.6570292,53.97622778,,,,750.77
J1157+1638,179.3952458,16.64991389,,1.060229,,749.42
J0821+4702,125.3900625,47.04159722,,0.674536,,748.41
J1254+1141,193.6593625,11.68498333,,0.8724284,,747.64
J1154+0424,178.7223792,4.403622222,,,,747.6
J1455+5906,223.94005,59.11368333,,,,742.32
J1619+1341,244.7567458,13.69161944,,,,742.1
J0922+3111,140.5430667,31.18563056,,,,738.7
J0831+0429,127.9535792,4.494230556,,0.1738556,,738.57
J1229+1221,187.3281875,12.35224444,,,,735.12
J0930+4831,142.5698583,48.52945278,,1.8025,,734.02
J0853+3406,133.4249708,34.10566389,,0.6293371,,733.15
J1612+5944,243.0426,59.73404722,,,,733.03
J1602+0157,240.6353667,1.962066667,,,,732.34
J1004+3151,151.1366375,31.86348056,,0.5636421,,732.12
J0950+2434,147.5439042,24.56684444,,,,731.52
J1327+5504,201.904725,55.06831389,,,,729.94
J1141+1832,175.3996667,18.53377222,,,,729.84
J0907+1448,136.9921208,14.80745278,,,,728.53
J1129+2905,172.340575,29.08511111,,,,728.37
J1215+6353,183.78235,63.88905,,,,727.81
J1016+2037,154.1846917,20.62982222,,3.115541,,727.01
