106.13043,39.18968
107.6921,47.53643
108.26,11.77074
108.60341,35.57772
110.50525,37.37462
111.65152,6.6119
111.55942,21.88892
111.59342,41.41213
111.76292,48.73615
112.04294,14.62673
112.15717,46.67092
112.71394,40.83078
113.23448,25.81078
115.25238,17.18081
115.35722,27.11261
115.2946,31.20006
115.48186,42.1383
115.65578,39.74323
115.51145,49.00434
115.98191,16.80285
115.79119,39.69188
116.107,18.42495
116.56944,18.12213
116.61767,44.61445
116.98426,35.28361
117.03945,30.10848
117.12153,50.88734
117.71686,12.51801
117.52812,27.00623
117.58146,36.50081
117.58515,48.24821
117.53476,50.25189
117.76639,16.34296
117.97364,33.22217
118.05003,61.20645
118.36743,33.84761
118.74314,29.69844
119.40863,25.4702
119.58968,14.62195
120.38983,14.24526
120.26672,24.42978
120.70013,18.16368
120.67328,25.15303
120.70175,29.29289
120.68327,52.9289
120.60247,59.35967
121.19988,10.25658
121.06768,12.69976
121.17599,30.21029
121.63947,45.07563
122.23605,40.87914
122.16528,49.84348
122.26316,40.54909
122.42389,53.6903
122.50858,26.06125
122.63754,43.58596
122.86128,1.78117
122.7539,21.69365
123.26597,25.70306
123.40014,48.21738
123.89235,33.09138
124.39615,22.6216
124.29395,23.87332
124.51396,24.81804
124.56667,42.37928
125.56021,25.64235
125.59629,28.09989
125.85316,22.38425
125.92138,29.4745
126.23118,39.27831
126.19682,55.87852
126.68109,14.57434
126.77714,10.87337
126.91078,35.41808
127.2309,3.47885
127.0391,29.33877
127.43658,5.27972
127.44549,42.69191
127.63308,5.33522
127.73975,7.48836
127.71703,24.18328
127.6118,42.02584
127.79174,37.70266
128.20582,15.9024
128.66924,9.96526
128.89621,17.02757
129.0658,0.88333
129.15372,41.43186
129.41769,24.90642
129.34337,58.41718
129.71929,11.85581
129.95671,1.07409
129.95498,3.33163
129.77893,19.36354
129.77691,57.90475
130.19828,13.20655
130.52123,18.59472
131.1778,49.39827
131.44664,13.48284
131.27601,42.95509
131.41084,58.87567
131.80433,8.50606
132.1175,7.91428
132.25354,56.06392
132.71587,15.37086
133.24241,24.82446
133.02154,28.56659
133.28587,13.88194
133.67498,57.95832
133.98128,9.69842
134.23852,21.19546
134.71901,16.85753
134.9982,40.4098
135.08931,41.13972
135.29942,4.81633
135.62883,43.1706
135.79863,7.89912
135.88757,27.32439
135.76663,46.85115
135.99406,51.85018
135.96504,62.47173
136.19168,2.14527
136.20715,22.32638
136.18475,23.56503
136.22504,48.43164
136.39579,13.96842
137.41603,2.00146
137.30066,8.59475
137.38957,42.89625
137.72577,37.9875
137.91958,2.08756
137.88941,19.97058
138.21304,44.36796
138.78659,20.93538
139.20377,38.90782
140.14917,0.39186
140.24358,44.69833
140.40096,62.26449
140.68274,21.61228
141.28256,0.32054
141.49703,42.06042
141.35237,42.29158
141.50178,40.49713
141.76256,39.03913
142.18079,11.57351
142.10057,44.768
142.71772,0.58304
142.65865,21.58375
142.63947,36.02338
142.64617,46.73574
142.71348,58.38973
142.86654,48.67764
143.13725,21.97369
143.29347,61.11263
144.38664,6.26744
144.6632,39.57225
144.82501,50.7651
145.71242,27.6327
145.65033,33.74336
145.82177,17.0386
146.94107,11.23166
147.23059,40.66238
147.54496,14.33351
147.64008,27.725
148.13344,35.21456
148.1108,36.10219
148.36649,32.43098
148.59883,0.73097
148.73676,17.72534
148.5524,42.01921
148.95019,35.55642
148.96772,50.02545
149.20781,25.25446
149.15644,30.54461
149.09431,57.89886
149.28071,23.94033
149.4091,55.38271
149.74562,29.80116
149.51162,38.4998
149.50871,44.10203
149.58196,47.41884
150.07366,0.08991
150.49056,10.26381
150.33624,55.89879
150.98985,32.73432
151.31662,48.09256
151.8253,22.85748
152.0034,6.35589
152.60755,18.86542
152.71595,33.50493
153.04772,33.15735
153.22605,61.60961
153.47262,24.82123
153.45673,34.76411
153.37472,49.31138
153.81516,1.98147
153.93508,55.85015
154.01307,5.21732
154.05941,52.15429
154.61603,5.50832
154.54578,7
154.96199,63.33378
155.14182,3.84759
155.11335,43.34898
155.32281,34.62268
155.72982,18.89285
155.62624,30.68475
155.50503,50.04943
155.79819,39.80427
155.91179,59.08031
156.63317,6.45917
156.82896,21.5269
157.08858,24.02271
157.41622,22.86018
158.39177,7.1906
158.26545,41.2684
158.39156,58.24319
158.46429,60.85204
158.81885,26.25482
158.88574,42.50527
158.7751,56.88278
158.99816,58.56871
159.17485,25.04344
159.43199,2.39908
159.41391,4.40048
159.81529,47.09458
160.30225,0.76369
160.32151,6.17137
160.45374,52.56545
160.53151,50.22278
161.04406,35.15287
161.04447,53.37237
161.46972,6.41013
161.44063,41.15238
161.60016,53.90729
162.1427,34.95694
162.14039,60.14603
162.38719,64.11345
162.95329,21.3312
162.87235,23.80036
162.81623,46.73816
163.13811,1.59975
163.13259,8.10247
163.39057,38.89678
164.04948,5.51997
164.62336,1.56634
164.55438,49.66004
164.67021,53.59532
164.96628,40.85395
165.08422,9.82659
165.55954,27.95241
165.67818,59.68877
165.89497,11.24527
165.85941,34.82973
165.93173,41.21895
166.60885,17.22266
167.23337,7.18414
167.59071,8.47964
167.54359,12.28557
167.69311,44.0572
168.16154,34.77753
168.16414,43.42965
168.6614,40.62235
169.32438,15.06705
169.47223,41.33786
169.73876,12.57826
169.55103,53.32888
169.64596,61.90723
170.90892,5.344
170.83879,46.33914
171.16978,2.5893
171.02488,18.61519
171.01127,23.61274
171.05095,43.43055
171.41826,4.78095
171.4738,26.17222
171.74023,45.26841
171.90221,5.92558
172.14809,21.04371
172.05559,59.42078
172.30873,9.86638
172.28202,16.72292
172.6498,8.77864
172.72201,38.25515
172.81363,19.91559
173.33357,0.68134
173.72704,30.09064
174.71183,4.47767
174.50995,25.40698
174.53618,43.31864
174.76139,40.54857
175.33446,0.38244
175.2861,14.9704
175.35029,42.29735
175.7384,21.48647
176.33881,4.92408
176.3708,31.56373
176.68418,53.9453
176.61213,58.80952
176.77186,8.65018
177.2357,52.90703
177.30542,7.27347
177.87239,38.43121
178.00471,10.38968
178.47775,40.61462
179.21146,43.92261
179.61154,48.42117
179.93681,1.20198
179.75729,6.93863
179.88264,29.24551
180.04743,53.01302
180.34688,0.47453
180.34684,58.12218
180.84137,4.23864
180.75422,6.57821
181.21533,4.13725
181.27001,30.68484
181.94193,11.46407
181.86625,27.91635
182.4379,25.78437
182.30674,43.65582
182.71614,52.51428
182.77787,18.34286
182.82702,42.57378
183.23373,19.42973
183.23256,24.89233
183.38398,13.12238
183.74964,8.48959
183.61052,14.0497
183.61774,14.04958
183.56074,16.53188
183.72441,16.67762
183.51715,33.16267
183.95402,31.8596
183.98167,34.80423
183.80731,38.65642
184.01969,58.72591
184.25573,10.33138
184.42436,64.11885
184.69421,17.63814
185.18708,22.568
185.14115,33.72001
185.36269,44.19158
185.59396,4.22105
185.94244,18.35184
186.21842,3.51397
186.08258,11.12309
186.74127,43.6829
186.99469,36.58662
187.1537,10.31166
187.10402,31.47712
187.1976,37.10336
187.27792,2.0539
187.71902,39.50021
187.77839,47.98551
188.05753,18.15734
188.0531,33.92818
188.14495,48.35915
188.23585,57.3706
188.60699,24.52877
188.77419,36.35537
188.95105,53.66801
189.1305,26.58575
189.40175,19.41128
189.49147,22.57503
189.51019,7.38939
189.70772,52.82611
189.88648,4.71812
190.37329,60.34481
190.71404,37.85001
190.62876,44.03767
190.99021,16.38154
191.20495,40.80171
191.40981,55.19241
191.78762,27.68969
192.23891,47.06235
193.35727,30.60974
